830,disturb,"2,502",disturbance (n) 2502 disturb (v) 1349 disturbing (j) 1349 disturbed (j) 401 undisturbed (j) 343 disturbingly (r) 105,
831,comment,"2,476",comment (n) 9551 comment (v) 4443 commentary (n) 2476,
832,prejudice,"2,476",prejudice (n) 2320 prejudicial (j) 156 prejudiced (j) 144 prejudice (v) 136 unprejudiced (j) 14,
833,elaborate,"2,470",elaborate (j) 1834 elaborate (v) 1684 elaboration (n) 786 elaborately (r) Hum 179 elaborated (j) Hum 41,
834,analogy,"2,458",analogy (n) 2458 analogical (j) Edu+Hum 325 analogize (v) Law+Hum 38,
835,restore,"2,451",restore (v) 4364 restoration (n) 2451 restored (j) 354 restoring (j) 331 restorative (j) 272 restorer (n) Soc 62 restorative (n) Med 21,
836,couple,"2,449",couple (n) 9873 couple (v) 2449 coupling (n) Sci 881 coupled (j) Sci 149 uncoupled (j) 30,
837,export,"2,433",export (n) His 5544 export (v) 2433 exporter (n) Law 785 exporting (n) His 199 exported (j) His 84,
838,within,"2,426",within (i) 63995 within (r) 2426,
839,imperative,"2,411",imperative (n) 1410 imperative (j) 1001,
840,usage,"2,407",usage (n) 2407,
841,reverse,"2,407",reverse (v) 3410 reversal (n) 1419 reverse (j) 1155 reverse (n) 920 irreversible (j) 528 reversible (j) 284 reversed (j) 91 irreversibly (r) 85 reversing (n) Fin 13reverser (n) Sci 7,
842,orient,"2,398",orient (v) 2398 oriental (j) 548 orientalism (n) His 206 orientalist (n) His 73 Orientalist (j) 49 oriental (n) His+Rel 2,
843,repeat,"2,395",repeat (v) Med 6981 repeatedly (r) 3245 repetition (n) Hum+Med 2910 repeated (j) 2395 repeat (n) Med 398 repeating (j) 259 repeatable (j) 144 repeater (n) 74 repetitious (j) 70 unrepeatable (j) Hum+Rel 29,
844,adhere,"2,392",adhere (v) 1691 adherence (n) Soc 1519 adherent (n) 701,
845,irony,"2,365",ironically (r) 2365 irony (n) Hum 1806 ironic (j) Hum 1350 ironical (j) Hum 60,
846,realize,"2,357",realize (v) 13174 realization (n) 2059 unrealized (j) 158 realized (j) 92 realizable (j) 48,
847,enlighten,"2,351",enlightenment (n) 1605 enlightened (j) 746 enlighten (v) 458 enlightening (j) 59 unenlightened (j) 37,
848,policymaker,"2,350",policymaker (n) 2350,
849,operate,"2,349",operation (n) 18011 operate (v) 12647 operating (n) 4084 operator (n) 3195 operational (j) 2349 operative (j) Med 694 op (n) 399 operationally (r) Edu 257 operative(n) His 230,
850,marital,"2,345",marital (j) 2345 premarital (j) Soc 256,
851,monopoly,"2,344",monopoly (n) 1900 monopolize (v) 305 monopolistic (j) 139 monopolist (n) Soc 113 monopolization (n) Law 83 monopolized (j) Soc 15,
852,diverge,"2,343",divergent (j) 1045 divergence (n) 708 diverge (v) 590 diverging (j) 81,
853,psychiatry,"2,336",psychiatric (j) 2336 psychiatrist (n) Rel 1262 psychiatry (n) Rel 767,
854,aggregate,"2,334",aggregate (j) 865 aggregate (n) 549 aggregation (n) 497 aggregate (v) 423 aggregated (j) 143,
855,reproductive,"2,321",reproductive (j) 2321,
856,ground,"2,314",ground (n) 17563 ground (v) 1937 foreground (n) Hum 974 grounded (j) Med 403 grounding (n) 377 ground (j) Med 286 foreground (v) Hum 168 groundless (j) 62foregrounded (j) Hum 35 foregrounding (n) Hum 28 ungrounded (j) Hum 22,
857,exert,"2,310",exert (v) 2310 exertion (n) Med 486,
858,autonomous,"2,306",autonomous (j) 2148 autonomously (r) 158,
859,dominance,"2,297",dominance (n) 2297,
860,dissatisfy,"2,296",dissatisfaction (n) 1564 dissatisfied (j) 732,
861,hostile,"2,295",hostile (j) 2790 hostility (n) 2295 hostile (n) His 20,
862,spontaneous,"2,292",spontaneous (j) 1551 spontaneously (r) 741,
863,normative,"2,266",normative (j) 2266,
864,contingent,"2,255",contingency (n) 1319 contingent (j) 936 contingent (n) 707,
865,mature,"2,251",mature (j) 1763 maturity (n) 1706 mature (v) 1199 maturation (n) 545 immature (j) 427 maturing (j) 147 immaturity (n) Edu 89 prematurity (n) Soc 53 maturational (j)Edu 40 maturely (r) Rel 15 matured (j) Edu 9,
866,disagree,"2,237",disagree (v) 3571 disagreement (n) 2237 disagreeable (j) 94 disagreeably (r) 0,
867,abundant,"2,232",abundance (n) Sci 2936 abundant (j) 1950 abundantly (r) 282,
868,warrant,"2,230",warrant (v) 1925 warrant (n) Law 644 unwarranted (j) 305 warranted (j) 16,
869,neglect,"2,207",neglect (v) 2207 neglect (n) 1315 neglected (j) 484,
870,vulnerable,"2,201",vulnerable (j) 4197 vulnerability (n) 2159 invulnerable (j) 69 invulnerability (n) 42,
871,polar,"2,199",polar (j) Sci 1448 bipolar (j) 837 polarization (n) 768 polarize (v) 459 polarity (n) 370 polarized (j) 224 polarizing (j) 82,
872,ambiguity,"2,195",ambiguity (n) 2195,
873,farm,"2,190",farmer (n) 8115 farm (n) 8050 farming (n) 2190 farm (v) 387 farmed (j) Sci 106 farming (j) Soc 50,
874,causal,"2,179",causal (j) 2067 causality (n) Rel 777 causally (r) 112,
875,academy,"2,174",academic (j) Edu 21231 academy (n) 3997 academic (n) 1957 academically (r) Edu 1136 academician (n) 217,
876,static,"2,162",static (j) 2162 static (n) 70 statically (r) Med 30,
877,disperse,"2,159",disperse (v) 1185 dispersal (n) Sci 596 dispersion (n) 590 dispersed (j) 384,
878,think,"2,157",think (v) 63193 thought (n) 13943 thinking (n) Edu 10211 thinker (n) 1968 thoughtful (j) 1132 rethink (v) 973 unthinkable (j) 419 think (n) 393 rethinking (n) 189thoughtfully (r) 163 thoughtless (j) 79 unthinking (j) 71 thoughtfulness (n) 58 unthinkingly (r) Hum 31 rethink (n) Med 26 thoughtlessly (r) Rel 22 thoughtlessness (n) Rel12,
879,pathway,"2,155",pathway (n) 2155,
880,doubt,"2,147",doubt (n) 4483 doubt (v) 2215 undoubtedly (r) 2147 doubtful (j) 643 doubtless (r) 392 doubter (n) Rel 83 undoubted (j) 55 doubting (j) Rel 13 doubting (n) Hum 10doubtfully (r) Hum 6,
881,institution,"2,147",institution (n) Edu 27323 institutional (j) Edu 8719 institutionalize (v) 911 institutionalized (j) 541 institutionalization (n) 529 institutionally (r) 166,
882,confine,"2,147",confine (v) 2147 confinement (n) 478 confining (j) 154 confined (j) 153 unconfined (j) Med 36,
883,subordinate,"2,142",subordinate (j) 1169 subordinate (n) 585 subordination (n) 576 subordinate (v) 388 insubordination (n) 72 subordinated (j) 49 insubordinate (j) His 18,
884,descend,"2,133",descendant (n) 1774 descend (v) 1455 descending (j) 359,
885,proponent,"2,132",proponent (n) 2132,
886,hemisphere,"2,127",hemisphere (n) 2127 hemispheric (j) Edu 275 hemispherical (j) Sci 40,
887,elicit,"2,124",elicit (v) 2124 elicitation (n) Edu+Soc 73,
888,endow,"2,108",endowment (n) 1236 endow (v) 872 endowed (j) Edu+Rel 29,
889,trajectory,"2,105",trajectory (n) 2105,
890,persuasion,"2,100",persuasive (j) 935 persuasion (n) 876 persuasively (r) 211 persuasiveness (n) 78,
891,heighten,"2,100",heightened (j) 1104 heighten (v) 996 heightening (j) Hum 21,
892,fertile,"2,073",fertility (n) 2073 fertilizer (n) Sci 1486 fertile (j) 1121 fertilization (n) Sci 442 infertility (n) Med 373 fertilize (v) Sci 290 infertile (j) 192 fertilized (j) Sci 136 fertilizing(n) Hum 2,
893,underscore,"2,068",underscore (v) 2068 underscore (n) Hum 36,
894,paragraph,"2,057",paragraph (n) 2057 para (n) Hum 1127,
895,beta,"2,043",beta (n) 2043,
896,overview,"2,042",overview (n) 2042,
897,privatize,"2,040",privatization (n) 2040 privatize (v) 483 privatized (j) 233,
898,disseminate,"2,037",disseminate (v) 1127 dissemination (n) 910 disseminated (j) Med 48,
899,coherent,"2,030",coherent (j) 1919 incoherent (j) 252 coherently (r) 111 cohere (v) Hum 89 incoherently (r) Law 25,
900,disrupt,"2,021",disrupt (v) 1961 disruption (n) 1875 disruptive (j) Edu+Med 1427 disrupted (j) 146,
901,mobilize,"2,011",mobilize (v) 2011 mobilization (n) His 1335 mobilizing (j) His 36 mobilized (j) His 18,
902,disposition,"2,010",disposition (n) 2010,
903,complicate,"2,004",complicated (j) 3389 complication (n) Med 2673 complicate (v) 1820 uncomplicated (j) Med 209 complicating (j) 184,
904,viewpoint,"2,002",viewpoint (n) 2002,
905,arbitrary,"1,990",arbitrary (j) 1642 arbitrarily (r) 348 arbitrariness (n) Hum 167,
906,harm,"1,989",harm (n) 2991 harmful (j) 1989 harm (v) 1898 harmless (j) 570 unharmed (j) 81 harmlessly (r) 46 harmfulness (n) Soc+Med 21,
907,applicant,"1,986",applicant (n) 1986,
908,disadvantage,"1,986",disadvantage (n) 1925 disadvantaged (j) Edu 1086 disadvantageous (j) 61 disadvantage (v) 29,
909,pervasive,"1,962",pervasive (j) 1774 pervasiveness (n) 188 pervasively (r) Law 85,
910,plausible,"1,950",plausible (j) 1709 plausibility (n) Law 276 implausible (j) 241 plausibly (r) Law 218 implausibly (r) 25 implausibility (n) Hum 23,
911,interfere,"1,947",interfere (v) 2486 interference (n) 1947 interfering (j) Med 33,
912,converse,"1,945",conversely (r) 1802 converse (v) 374 converse (n) 143 converse (j) 48,
913,satisfactory,"1,937",satisfactory (j) 1258 unsatisfactory (j) 382 satisfactorily (r) 297,
914,destruction,"1,931",destruction (n) 4385 destructive (j) 1931 destructiveness (n) Rel 104 indestructible (j) 70 destructively (r) 35 destruct (n) His 4,
915,recreation,"1,928",recreational (j) 1928 recreation (n) 1302,
916,overlap,"1,914",overlap (n) 1103 overlap (v) 940 overlapping (j) 811,
917,intermediate,"1,914",intermediate (j) 1914 intermediate (n) Sci 58 intermediate (v) Med 55,
918,simple,"1,908",simply (r) 23339 simple (j) 17540 simplify (v) 1050 simplified (j) 481 simplification (n) 277 simplifying (j) 100 simple (n) Hum+Rel 20,
919,empathy,"1,906",empathy (n) 1617 empathetic (j) 289 empathize (v) 197,
920,prevalent,"1,905",prevalence (n) Med 3252 prevalent (j) 1905,
921,age,"1,904",age (n) 40706 age (v) Med 2726 aging (n) 1904 aging (j) 1514 aged (j) 789 underage (j) 84 ageing (j) Med 50 ageless (j) Med 48 ageism (n) Soc 40,
922,activate,"1,902",activate (v) 1756 activation (n) Med 875 activated (j) Med 271 inactivation (n) Med 170 reactivate (v) 146 reactivation (n) Med 102 activator (n) Sci+Med 58activating (j) Edu 24,
923,disparity,"1,887",disparity (n) 1887,
924,prevail,"1,884",prevail (v) 2291 prevailing (j) 1884,
925,multiply,"1,877",multiply (v) 1621 multiplication (n) Edu 467 multiplier (n) 256 multiply (r) 47 multiplying (j) Hum 13,
926,generator,"1,869",generator (n) 1869,
927,genre,"1,858",genre (n) Hum 3398 generic (j) 1858 generically (r) Hum 117,
928,definitive,"1,853",definitive (j) 1477 definitively (r) 376,
929,coincide,"1,851",coincide (v) 1797 coincidence (n) 1078 coincidentally (r) 239 coincidental (j) Hum 178 coincident (j) 54,
930,leisure,"1,841",leisure (n) 1841 leisurely (j) 173 leisurely (r) 50 leisured (j) 22,
931,maternal,"1,830",maternal (j) 1830 maternally (r) Sci 25,
932,intend,"1,807",intend (v) 8715 intended (j) 1051 unintended (j) 756,
933,primitive,"1,804",primitive (j) 1804 primitive (n) Hum 478 primitivism (n) Hum 156 primitively (r) Sci 16,
934,transcend,"1,802",transcend (v) 1802 transcendent (j) Rel 832 transcendence (n) Rel 714 transcendental (j) Hum+Rel 379 transcending (j) 11 transcendentally (r) Hum+Rel 7,
935,educate,"1,794",education (n) Edu 80470 educational (j) Edu 20153 educator (n) Edu+Hum 13000 educate (v) 4548 educated (j) 1794 educationally (r) Edu+Hum 294 uneducated (j) 280educative (j) Edu 87 educationist (n) Edu+Hum 20 educating (n) Edu 11 educating (j) 10,
936,dependency,"1,791",dependency (n) 1791,
937,bureaucrat,"1,785",bureaucratic (j) 1744 bureaucrat (n) Law 971 bureaucratization (n) 62 bureaucratically (r) 41 bureaucratized (j) 19,
938,perpetuate,"1,783",perpetuate (v) 1493 perpetuation (n) 290,
939,robust,"1,770",robust (j) 1717 robustness (n) 225 robustly (r) 53,
940,gradual,"1,769",gradually (r) 4375 gradual (j) 1769 gradualism (n) 56,
941,exemplify,"1,760",exemplify (v) 1760 exemplification (n) Hum 34,
942,appropriated,"1,758",appropriation (n) 1758 appropriated (j) Hum 39,
943,locus,"1,749",locus (n) 1749,
944,exacerbate,"1,746",exacerbate (v) 1746 exacerbation (n) Med 156,
945,proximity,"1,745",proximity (n) 1745,
946,refuse,"1,729",refuse (v) 7441 refusal (n) 1729 refuse (n) 236 refused (j) 10,
947,tangible,"1,727",tangible (j) 1342 intangible (j) 385 intangibles (n) 82 tangibly (r) Hum 40,
948,stand,"1,726",stand (v) 17730 stand (n) 2951 standing (n) 2844 long-standing (j) 1726 standing (j) Med 71,
949,offspring,"1,726",offspring (n) 1726,
950,apparatus,"1,722",apparatus (n) 1722,
951,thorough,"1,719",thoroughly (r) 2061 thorough (j) 1719 thoroughness (n) 99,
952,pragmatic,"1,710",pragmatic (j) 1581 pragmatically (r) 129 pragmatics (n) Edu+Hum 89,
953,regular,"1,709",regular (j) 9140 regularly (r) 4485 irregular (j) 969 regularity (n) 603 irregularity (n) 412 regular (n) 191 irregularly (r) 137 regularize (v) 93 irregular (n) His 91regularization (n) Hum 48 regularized (j) Hum 36,
954,enlarge,"1,709",enlarge (v) 1129 enlargement (n) 580 enlarged (j) Med 400 enlarger (n) Sci 55 enlarging (j) Med 36,
955,converge,"1,707",convergence (n) 1171 converge (v) 891 convergent (j) 415 converging (j) 121,
956,workforce,"1,707",workforce (n) 1707,
957,livestock,"1,705",livestock (n) 1705,
958,continuum,"1,687",continuum (n) 1687,
959,reform,"1,683",reform (n) 16507 reform (v) 1684 reformer (n) 1434 reformation (n) Rel 652 reformed (j) Rel 562 reformist (j) His 333 reforming (j) 249 reformist (n) His+Law 107unreformed (j) Law 37 reformism (n) His 33 reformatory (j) His 13,
960,cumulative,"1,680",cumulative (j) 1584 cumulatively (r) 96,
961,heterogenous,"1,677",heterogeneous (j) 930 heterogeneity (n) 689 heterogenous (j) 58,
962,increment,"1,673",incremental (j) 987 increment (n) 517 incrementally (r) 169 incrementalism (n) Law 30,
963,focal,"1,666",focal (j) 1666,
964,paradox,"1,666",paradox (n) 1666 paradoxically (r) Hum 947 paradoxical (j) Hum 771,
965,qualify,"1,659",qualify (v) 3312 qualified (j) Edu 1826 qualification (n) 1659 unqualified (j) 334 qualifying (j) 214 qualifier (n) 125 qualifying (n) Edu 38,
966,inherit,"1,649",inherit (v) 1804 inheritance (n) 1172 inherited (j) 477 inheritor (n) 86,
967,prestige,"1,647",prestige (n) 1647 prestigious (j) 991,
968,petroleum,"1,643",petroleum (n) 1643,
969,preclude,"1,633",preclude (v) 1633,
970,trauma,"1,631",trauma (n) Hum 3430 traumatic (j) 1631,
971,constituency,"1,631",constituency (n) 1631,
972,network,"1,624",network (n) 18082 networking (n) 920 network (v) 395 networked (j) 309 networker (n) Fin 19,
973,inferior,"1,623",inferior (j) 1623 inferiority (n) 475 inferior (n) 85,
974,hinder,"1,621",hinder (v) 1377 hindrance (n) 244 unhindered (j) 83 hindered (j) Edu 17,
975,familiar,"1,614",familiar (j) 7506 unfamiliar (j) 1384 familiarity (n) 1209 familiarize (v) 306 unfamiliarity (n) 99 familiarization (n) 66 familiar (n) Hum 38 familiarly (r) Hum 33,
976,erode,"1,610",erode (v) 1326 eroding (j) 284 eroded (j) Sci 179,
977,facet,"1,607",facet (n) 1149 multifaceted (j) 458 faceted (j) 21,
978,salient,"1,606",salient (j) 1606 salience (n) Soc 466,
979,work,"1,605",work (v) 76381 work (n) 70763 worker (n) 28545 works (n) Hum 9796 working (j) 4517 co-worker (n) 1571 working (n) 1149 workable (j) 456 rework (v) 358 unworkable (j) 124 reworking (n) Hum 108 worked (j) Edu 90 reworked (j) 16 unworked (j) Hum 12,
980,open,"1,604",open (v) 16277 open (j) 14594 opening (n) 4451 openly (r) 2033 openness (n) 1604 reopen (v) 512 open (r) 414 opener (n) 132 reopening (n) 67 unopened (j) 41 opened (j)Hum 32 opening (j) Hum 27 reopened (j) Hum 7,
981,greece,"1,602",Greek (j) 2959 Greek (n) 1602 Grecian (j) 17,
982,discern,"1,602",discern (v) 1527 discernment (n) Rel 368 discerning (j) Rel 238 discernable (j) 75,
983,accord,"1,602",accordance (i) 1822 accord (v) 1532 accord (n) His 1419 accordance (n) 70,
984,disproportion,"1,600",disproportionate (j) 826 disproportionately (r) 612 disproportionately (r) 162 disproportion (n) Law 57,
985,compound,"1,598",compound (n) 3825 compound (v) 1598 compounded (j) 27 compounding (n) Fin 22 compounding (j) Med 17,
986,inclusive,"1,597",inclusive (j) 1597 inclusive (r) Med 16,
987,numeric,"1,596",numerical (j) 1314 numerically (r) 282 numeric (j) 251,
988,reconcile,"1,596",reconciliation (n) Law 2203 reconcile (v) 1596 reconciled (j) Rel 35 reconcilable (j) Rel 25,
989,straightforward,"1,594",straightforward (j) 1594 straightforwardly (r) Hum 93 straightforwardness (n) Hum 17,
990,posit,"1,593",posit (v) 1593 posited (j) Hum+Rel 37,
991,privilege,"1,592",privilege (n) 3223 privileged (j) 1592 privilege (v) 226 privileging (n) Hum 111,
992,allow,"1,581",allow (v) 43431 allowance (n) 1195 allowable (j) 325 allowed (j) 61,
993,susceptible,"1,578",susceptible (j) 1578 susceptibility (n) Med 757,
994,commerce,"1,574",commercial (j) 10949 commerce (n) Law 4059 commercially (r) 1084 commercial (n) 564 commercialization (n) 424 commercialize (v) 303 commercialism (n) 95commercialized (j) 66,
995,remainder,"1,572",remainder (n) 1572,
996,concurrent,"1,571",concurrent (j) 1063 concurrently (r) 508,
997,mitigate,"1,563",mitigate (v) 1336 mitigation (n) Law 1304 mitigating (j) 227 unmitigated (j) 81,
998,decisive,"1,562",decisive (j) 1562 decisively (r) 444 indecisive (j) His 75 decisiveness (n) 66 indecisiveness (n) 32 indecisively (r) Hum 5,
999,utilize,"1,561",utilize (v) Edu 5332 utilization (n) 1561 utilized (j) 31,
1000,southeast,"1,539",southeast (n) 3009 southwest (n) 2398 southeastern (j) 1539 southwestern (j) 1053 southward (r) 237 southward (j) 13 southwesterly (j) 13,
1001,contend,"1,538",contend (v) 3598 contention (n) 1538 contender (n) 429 contending (j) 228,
1002,acknowledge,"1,536",acknowledge (v) 8950 acknowledgment (n) 1381 acknowledgement (n) Med 620 acknowledged (j) 346 unacknowledged (j) 155,
1003,whereby,"1,535",whereby (r) 1535,
1004,thereafter,"1,529",thereafter (r) 1529,
1005,hybrid,"1,529",hybrid (j) 1529 hybrid (n) Sci 975 hybridization (n) Sci 337 hybridize (v) Sci 93 hybridized (j) Hum 25,
1006,eliminate,"1,529",eliminate (v) 8613 elimination (n) 1529 eliminated (j) 25 eliminator (n) Sci 14,
1007,span,"1,521",span (n) 1556 span (v) 1521,
1008,discrete,"1,516",discrete (j) 1516,
1009,endure,"1,502",endure (v) 2178 enduring (j) 1502 endurance (n) Med 1167 unendurable (j) 16 endurable (j) His 10,
1010,displace,"1,501",displacement (n) Med 1545 displace (v) 1501 displaced (j) 680,
1011,intuitive,"1,501",intuitive (j) 1090 intuitively (r) 411,
1012,probe,"1,500",probe (n) Edu 2447 probe (v) 1500 probing (j) 404 probing (n) 14,
1013,outreach,"1,499",outreach (n) 1194 outreach (v) 305,
1014,time,"1,487",time (n) 184374 timing (n) 3093 full-time (j) Edu 2382 part-time (j) Edu 1686 timely (j) 1338 time (v) 1312 timeless (j) Hum 467 timer (n) 324 untimely (j) 151 timeliness(n) 149 timed (j) Edu 115 timelessness (n) Hum 72 untimed (j) Edu 28,
1015,resonance,"1,462",resonance (n) 1462,
1016,hypothetical,"1,452",hypothetical (j) 1452 hypothetically (r) 83 hypothetical (n) Law 8,
1017,appendix,"1,451",appendix (n) 1451,
1018,multimedia,"1,451",multimedia (n) 1451,
1019,quantify,"1,446",quantify (v) 1230 quantifiable (j) 216 quantification (n) Med 192 quantified (j) 39 unquantifiable (j) Law 29,
1020,enrich,"1,443",enrich (v) 1443 enrichment (n) Edu 1004 enriched (j) Edu 321 enriching (j) 145,
1021,confer,"1,433",conference (n) 13750 confer (v) 1433 conferencing (n) Edu 241,
1022,train,"1,430",training (n) Edu 25896 train (v) 7924 train (n) 2772 trainer (n) Med 1840 trained (j) 1124 trainee (n) Edu 844 untrained (j) 306,
1023,homogeneous,"1,425",homogeneous (j) 1148 homogenous (j) 277 homogeneously (r) Edu 40,
1024,alleviate,"1,414",alleviate (v) 1414 alleviation (n) Law 215,
1025,infinite,"1,398",infinite (j) 1398 infinitely (r) 447,
1026,adjacent,"1,390",adjacent (j) 1390 adjacent (i) 725,
1027,anticipate,"1,384",anticipate (v) 3665 anticipated (j) 983 anticipation (n) 922 unanticipated (j) 401 anticipatory (j) Soc 175,
1028,denote,"1,377",denote (v) 1377 denotation (n) Hum 39,
1029,friction,"1,376",friction (n) 1376 frictional (j) Sci 105,
1030,culminate,"1,367",culminate (v) 1367 culmination (n) 421,
1031,decentralize,"1,367",decentralized (j) 689 decentralization (n) 519 decentralize (v) 159,
1032,default,"1,366",default (n) 1366 default (v) 209 defaulter (n) Fin 11 defaulted (j) Fin 9,
1033,equilibrium,"1,366",equilibrium (n) 1366,
1034,mandate,"1,366",mandate (n) 3600 mandate (v) 1366 mandated (j) Edu 377,
1035,advent,"1,363",advent (n) 1363,
1036,authoritative,"1,361",authoritative (j) 1274 authoritatively (r) 87,
1037,delineate,"1,354",delineate (v) 1128 delineation (n) 226 delineated (j) 32,
1038,perfect,"1,353",perfect (j) 5708 perfectly (r) 2702 perfection (n) Rel 1037 perfectionism (n) Rel 917 imperfect (j) 762 perfect (v) 706 imperfection (n) 454 perfectionist (n) Rel 244imperfectly (r) 137 perfected (j) Hum 38 perfecting (n) Rel 16 imperfect (n) Hum 16,
1039,terminology,"1,350",terminology (n) 1350 terminological (j) 73,
1040,nominal,"1,349",nominal (j) 1046 nominally (r) 303,
1041,balance,"1,344",balance (n) 9093 balance (v) 3680 balanced (j) 1735 imbalance (n) 1344 balancing (n) Law 535 unbalanced (j) 181 imbalanced (j) Soc 43 unbalance (v) 37,
1042,deprive,"1,338",deprive (v) 1459 deprivation (n) 1095 deprived (j) 243,
1043,detriment,"1,333",detrimental (j) 932 detriment (n) 401,
1044,comprehend,"1,328",comprehension (n) Edu 1873 comprehend (v) 1328 incomprehension (n) Hum 61 uncomprehending (j) Rel 50 uncomprehendingly (r) 6,
1045,impede,"1,327",impede (v) 1189 unimpeded (j) 138,
1046,evidence,"1,327",evidence (n) 28325 evidence (v) 1327 evidential (j) Rel 41,
1047,deep,"1,319",deep (j) 10780 depth (n) 5806 deeply (r) 4859 deep (r) 3949 in-depth (j) 1319 deepen (v) 1174 deepest (j) Rel 945 deepening (j) His 365 deep (n) 47 deepened (j) Rel 26,
1048,eventual,"1,310",eventually (r) 11181 eventual (j) 1310 eventuality (n) 111,
1049,incur,"1,305",incur (v) 1305,
1050,equitable,"1,298",equitable (j) 992 inequitable (j) 159 equitably (r) 147 inequitably (r) Edu 17,
1051,cohesion,"1,291",cohesion (n) 1291,
1052,benchmark,"1,291",benchmark (n) 1291,
1053,holistic,"1,289",holistic (j) 1240 holistically (r) Edu 82 holism (n) 49,
1054,sound,"1,289",sound (n) Hum 11842 sound (v) 5416 sound (j) 1289 sounding (n) Rel 162 sound (r) 57 soundless (j) Hum 14 soundlessly (r) Law+Hum 5 sounded (j) His 5,
1055,reciprocal,"1,288",reciprocal (j) 1188 reciprocally (r) 100,
1056,fuse,"1,284",fusion (n) 1284 fuse (v) 626 fuse (n) 294 fused (j) Sci 74 fusing (n) 17,
1057,ethic,"1,283",ethic (n) 1283,
1058,analogous,"1,283",analogous (j) 1283 analogously (r) Rel 95,
1059,submission,"1,279",submission (n) 1279,
1060,presently,"1,278",presently (r) 1278,
1061,ascertain,"1,278",ascertain (v) 1278 ascertainable (j) Law 29,
1062,equate,"1,272",equate (v) 1272,
1063,myriad,"1,262",myriad (n) 1262,
1064,finite,"1,246",finite (j) 1246,
1065,footnote,"1,243",footnote (n) 1243 footnote (v) 154,
1066,segregate,"1,230",segregation (n) 1230 segregate (v) 446 segregated (j) 406 segregationist (n) His 90,
1067,insist,"1,227",insist (v) 7078 insistence (n) 1227 insistent (j) 308 insistently (r) Hum 131,
1068,eradicate,"1,226",eradicate (v) 825 eradication (n) 401,
1069,conscious,"1,226",consciousness (n) Rel 5823 conscious (j) 3194 unconscious (j) Hum 1501 consciously (r) 1226 unconsciously (r) 484 unconscious (n) Hum 171 unconsciousness (n) 55,
1070,engender,"1,216",engender (v) 1216,
1071,affirm,"1,211",affirm (v) Rel 2948 affirmative (j) Law 1106 affirmation (n) Rel 1040 reaffirm (v) 948 affirmatively (r) 144 affirmative (n) 120 reaffirmation (n) 119 affirming (j)Edu+Soc 7,
1072,contour,"1,208",contour (n) 1208 contoured (j) Med 105 contour (v) Med 30,
1073,conspicuous,"1,203",conspicuous (j) 859 conspicuously (r) 344 inconspicuous (j) 128 inconspicuously (r) 29,
1074,navigate,"1,195",navigate (v) 1234 navigation (n) 1195 navigator (n) 421 navigational (j) 203 circumnavigate (v) 27 circumnavigation (n) Hum 23,
1075,purport,"1,191",purport (v) 617 purported (j) 297 purportedly (r) 277 purport (n) Law 18,
1076,outset,"1,189",outset (n) 1189,
1077,rights,"1,186",rightly (r) 1186 rightful (j) 365 rightfully (r) 170 rightness (n) Rel 105,
1078,shortcoming,"1,184",shortcoming (n) 1184,
1079,custom,"1,180",custom (n) 4272 customary (j) 995 customarily (r) 185,
1080,transparency,"1,179",transparency (n) 1179,
1081,partition,"1,174",partition (n) 853 partition (v) 321 partitioning (n) Sci 203 partitioned (j) 14,
1082,catalyst,"1,169",catalyst (n) 1169,
1083,decay,"1,165",decay (n) 1165 decay (v) Sci 461 decaying (j) 196 decayed (j) 49,
1084,accelerate,"1,164",accelerate (v) 2208 acceleration (n) 1267 accelerated (j) 789 accelerator (n) Sci 563 accelerating (j) 375,
1085,conserve,"1,163",conservation (n) Sci 7008 conserve (v) 1163 conservationist (n) 339 conservator (n) Hum 193 conserved (j) Sci 49,
1086,handbook,"1,160",handbook (n) 1160,
1087,consortium,"1,150",consortium (n) 1150,
1088,resilience,"1,147",resilience (n) 1147 resilient (j) 533,
1089,preoccupy,"1,144",preoccupation (n) 1144 preoccupied (j) 666 preoccupy (v) 107,
1090,multinational,"1,143",multinational (j) 1143 multinational (n) 140,
1091,assimilate,"1,135",assimilation (n) His 1572 assimilate (v) 1135 assimilated (j) His 120,
1092,attend,"1,133",attend (v) Edu 12221 attendance (n) Edu 2957 attendee (n) 642 attendant (n) 605 attendant (j) 491 unattended (j) 169 attender (n) Soc 93 attending (n) Med 24attended (j) Edu+Rel 9,
1093,per,"1,130",per (i) 25972 per (r) 2029 per (j) 1130,
1094,perpetrate,"1,128",perpetrator (n) 1128 perpetrate (v) 438 perpetration (n) 45,
1095,necessitate,"1,126",necessitate (v) 1126,
1096,deteriorate,"1,126",deterioration (n) 1085 deteriorate (v) 915 deteriorating (j) 440 deteriorated (j) 41,
1097,tailor,"1,118",tailor (v) 1118 tailor (n) 205 tailored (j) 182 tailoring (n) 27,
1098,factual,"1,115",factual (j) 1115 factually (r) 91 counterfactual (j) 91,
1099,postulate,"1,112",postulate (v) 872 postulate (n) 181 postulated (j) 59,
1100,bridge,"1,111",bridge (n) 3796 bridge (v) 1078 bridging (j) 70 unbridgeable (j) Hum 62 bridging (n) 33,
1101,socialise,"1,107",socialization (n) Soc 1770 socialize (v) 1025 socialized (j) 102 socializing (j) 82 socializing (n) 43,
